HA1,,HA2,,HA3,,HA4,,HA5,,HA6,,HA7,,HA8,,HA9,,HB1,,HB2,,HB3,,HB4,,HB5,,HB6,,HB7,,HB8,,HB9,
X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm)
,,,,,,,,,,,,,,,,,,,,,,,,-21.782032,-0.878098,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.796314,-0.385586,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.614804,17.798135,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.523995,21.761993,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.260387,21.813736,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.09131,13.557065,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.807133,0.596529,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.741018,-16.94377,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.471058,-17.899151,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.800312,-21.740878,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.382204,-21.811942,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.351277,-13.222711,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.043201,-12.261721,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.796125,-0.91425,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.811118,-0.426642,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.592195,17.833197,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.565272,21.774669,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.302952,21.828754,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.129812,13.533507,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.821277,0.646646,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.713403,-16.986137,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.441287,-17.938803,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.127299,-21.726962,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.849573,-21.752365,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.429562,-21.82663,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.392476,-13.194244,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.082212,-12.231922,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.809768,-0.959332,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.825629,-0.477693,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.563933,17.872152,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.618611,21.78638,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.169909,13.507793,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.835441,0.692641,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.693009,-17.022566,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.415288,-17.97573,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.894711,-21.764106,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.472799,-21.841307,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.428586,-13.172343,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.117082,-12.208096,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.823391,-1.002912,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.840237,-0.519911,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.54372,17.905356,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.655296,21.799236,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.390883,21.858497,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.205445,13.487748,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18.320976,11.928476,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.849825,0.729268,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.674984,-17.057007,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.395659,-18.008174,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.934162,-21.776265,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.5098,-21.856047,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.46152,-13.154544,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.149002,-12.188537,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.837452,-1.035554,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.854896,-0.556954,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.522142,17.939442,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.692549,21.81199,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.427336,21.873386,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.239997,13.468858,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.864074,0.768045,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.649923,-17.096994,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.37164,-18.043562,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.969495,-21.788729,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.548438,-21.870684,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.49791,-13.132052,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.184113,-12.164114,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.850846,-1.080815,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.869278,-0.601901,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.497469,17.975605,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.740836,21.823808,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.47748,21.887922,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.279045,13.444096,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.877847,0.817885,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.62845,-17.134015,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.344499,-18.080997,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.020008,-21.79974,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.59604,-21.885014,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.537096,-13.105701,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.221234,-12.136546,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.864175,-1.125604,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.883507,-0.649016,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.47184,18.012335,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.78761,21.835647,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.524542,21.902417,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.318705,13.4184,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.891608,0.865167,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.604004,-17.173296,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.316826,-18.118687,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.067459,-21.810929,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.643174,-21.899254,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.57468,-13.081347,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.257155,-12.110628,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.87755,-1.167832,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.897832,-0.689888,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.448715,18.047245,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.830253,21.84774,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.353841,13.398423,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.905619,0.904112,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.585638,-17.207673,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.296012,-18.151629,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.10554,-21.82293,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.677247,-21.913806,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.609112,-13.061115,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.289571,-12.089878,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.891079,-1.205919,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.91205,-0.731871,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.42897,18.079746,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.875569,21.859523,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.603614,21.931533,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.388636,13.378783,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.919581,0.942582,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.563485,-17.244952,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.272504,-18.186318,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.14577,-21.834656,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.715047,-21.928183,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.644775,-13.039112,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.323698,-12.066425,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.90451,-1.244577,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.926277,-0.771285,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.40655,18.114015,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.914123,21.871812,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.641918,21.946024,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.423415,13.359065,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.933337,0.984261,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.541655,-17.281887,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.252848,-18.218335,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.183954,-21.846519,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.752898,-21.942497,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.678224,-13.020001,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.355785,-12.045962,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.918058,-1.280139,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.940474,-0.809696,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.387094,18.146183,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.952199,21.88408,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.681326,21.960415,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.459456,13.337595,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.947062,1.024937,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.524715,-17.314911,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.226995,-18.254441,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.227937,-21.857729,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.798694,-21.95646,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.716337,-12.994438,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.391017,-12.020588,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.930917,-1.326247,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.954462,-0.851843,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.360595,18.183075,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.999246,21.895468,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.498985,13.311425,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.960327,1.073563,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.49814,-17.355366,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.196662,-18.29344,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.277749,-21.86825,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.842445,-21.970408,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.755661,-12.967074,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.428522,-11.991584,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.943611,-1.373481,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.967785,-0.908261,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.333564,18.22023,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.048971,21.906513,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.776636,21.988415,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.536892,13.28725,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.973406,1.123834,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.474791,-17.393206,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.172818,-18.328014,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.319221,-21.879552,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.886779,-21.984249,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.78874,-12.94814,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.460539,-11.970885,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.956648,-1.413927,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.98188,-0.943684,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.31431,18.252038,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.086676,21.918597,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.813048,22.002683,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.569681,13.269719,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21.987375,1.155197,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.461784,-17.422959,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.153723,-18.359361,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.356544,-21.891227,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.91746,-21.998577,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.821186,-12.929982,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.491669,-11.951456,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.970512,-1.440732,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.996082,-0.975451,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.29718,18.282358,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.11759,21.93128,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.847398,22.016974,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.601824,13.252963,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.001015,1.191874,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.443297,-17.45689,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.134562,-18.390695,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.389181,-21.903357,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.951877,-22.012705,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.853621,-12.911757,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.523649,-11.930618,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.983498,-1.480214,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.0099,-1.01466,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.273402,18.317078,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.161691,21.942626,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.892354,22.030784,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.639028,13.229378,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.014061,1.238098,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.417594,-17.496283,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.105176,-18.428686,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.439203,-21.913513,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.997957,-22.026253,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.892836,-12.884027,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.56074,-11.901709,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.995754,-1.529238,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.023165,-1.063938,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.248222,18.352653,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.211107,21.953356,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.676842,13.204851,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.027072,1.283326,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.396838,-17.531787,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.083214,-18.461711,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.478242,-21.924807,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.041973,-22.039808,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.927699,-12.86221,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.592955,-11.880271,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.008618,-1.5683,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.036693,-1.105893,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.228242,18.384683,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.254263,21.964626,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.709254,13.187449,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.040406,1.321737,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.379368,-17.564709,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.06295,-18.493559,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.515224,-21.936274,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.0739,-22.053871,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.958541,-12.845905,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.624014,-11.860547,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.021799,-1.60214,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.0505,-1.141026,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.207749,18.416987,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.285879,21.977017,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.009588,22.0725,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.744179,13.166573,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.053768,1.358615,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.357614,-17.600815,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.038612,-18.527988,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.556446,-21.947189,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.11433,-22.06746,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-17.995213,-12.821344,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.658452,-11.8354,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.034219,-1.645521,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.06391,-1.182549,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.18409,18.451317,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.335981,21.987413,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.056888,22.085881,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.780976,13.143061,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.066433,1.405595,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.334077,-17.638185,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,12.012422,-18.563536,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.603516,-21.957342,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.161687,-22.080617,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.03124,-12.79756,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.692586,-11.810605,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.046635,-1.687904,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.076978,-1.228894,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.158576,18.486789,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.377704,21.998611,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.817748,13.11946,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.079243,1.448922,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.316802,-17.670743,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.988358,-18.597624,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.645904,-21.967966,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.201172,-22.094106,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.065098,-12.77672,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.726124,-11.786629,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.059097,-1.728751,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.090348,-1.26842,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.138299,18.518737,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.418946,22.009785,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.851665,13.099618,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.092287,1.487541,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.298191,-17.704238,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.966894,-18.62996,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.682534,-21.979216,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.241224,-22.107494,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.098022,-12.757097,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.757665,-11.765711,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.071736,-1.76647,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.103614,-1.308512,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.117954,18.550668,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.4576,22.021179,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.885567,13.079702,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.105266,1.526204,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.275677,-17.740589,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.944023,-18.66313,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,5.597458,-21.43923,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.722908,-21.989949,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.278152,-22.120995,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.133366,-12.733936,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.790307,-11.742932,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.084225,-1.805299,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.116937,-1.346547,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.096203,18.583453,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.499992,22.032087,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.920704,13.057993,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.118029,1.567041,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.256908,-17.77406,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.921512,-18.695999,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.759625,-22.001075,,,,,,,,,,
